platform,type,country,release_year,rating,genre,count
Netflix,Movie,United States,2005,TV-MA,Documentaries,2
Netflix,Movie,United States,2005,TV-MA,Music & Musicals,1
Netflix,Movie,United States,2006,NR,Stand-Up Comedy,1
Netflix,Movie,United States,2006,PG,Children & Family Movies,6
Netflix,Movie,United States,2006,PG,Comedies,7
Netflix,Movie,United States,2006,PG,Dramas,1
Netflix,Movie,United States,2006,PG,Romantic Movies,2
Netflix,Movie,United States,2006,PG,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2006,PG,Sports Movies,1
Netflix,Movie,United States,2006,PG-13,Action & Adventure,6
Netflix,Movie,United States,2006,PG-13,Comedies,6
Netflix,Movie,United States,2006,PG-13,Dramas,5
Netflix,Movie,United States,2006,PG-13,International Movies,1
Netflix,Movie,United States,2006,PG-13,Romantic Movies,3
Netflix,Movie,United States,2006,PG-13,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2006,PG-13,Sports Movies,1
Netflix,Movie,United States,2006,PG-13,Thrillers,2
Netflix,Movie,United States,2006,R,Action & Adventure,1
Netflix,Movie,United States,2006,R,Comedies,1
Netflix,Movie,United States,2006,R,Cult Movies,1
Netflix,Movie,United States,2006,R,Dramas,4
Netflix,Movie,United States,2006,R,Horror Movies,3
Netflix,Movie,United States,2006,R,Independent Movies,1
Netflix,Movie,United States,2006,R,Music & Musicals,1
Netflix,Movie,United States,2006,R,Thrillers,3
Netflix,Movie,United States,2006,TV-14,Documentaries,2
Netflix,Movie,United States,2006,TV-14,Faith & Spirituality,1
Netflix,Movie,United States,2006,TV-MA,Dramas,3
Netflix,Movie,United States,2006,TV-MA,Independent Movies,3
Netflix,Movie,United States,2006,TV-MA,LGBTQ Movies,1
Netflix,Movie,United States,2006,TV-MA,Stand-Up Comedy,3
Netflix,Movie,United States,2006,TV-MA,Thrillers,1
Netflix,Movie,United States,2006,TV-PG,Documentaries,1
Netflix,Movie,United States,2006,TV-PG,International Movies,1
Netflix,Movie,United States,2007,G,Documentaries,1
Netflix,Movie,United States,2007,NR,Comedies,1
Netflix,Movie,United States,2007,NR,Cult Movies,1
Netflix,Movie,United States,2007,NR,Horror Movies,1
Netflix,Movie,United States,2007,PG,Children & Family Movies,7
Netflix,Movie,United States,2007,PG,Comedies,8
Netflix,Movie,United States,2007,PG,Faith & Spirituality,1
Netflix,Movie,United States,2007,PG,Music & Musicals,1
Netflix,Movie,United States,2007,PG,Romantic Movies,1
Netflix,Movie,United States,2007,PG,Sports Movies,1
Netflix,Movie,United States,2007,PG-13,Action & Adventure,7
Netflix,Movie,United States,2007,PG-13,Comedies,6
Netflix,Movie,United States,2007,PG-13,Dramas,5
Netflix,Movie,United States,2007,PG-13,International Movies,1
Netflix,Movie,United States,2007,PG-13,Music & Musicals,1
Netflix,Movie,United States,2007,PG-13,Romantic Movies,4
Netflix,Movie,United States,2007,PG-13,Sci-Fi & Fantasy,4
Netflix,Movie,United States,2007,PG-13,Sports Movies,1
Netflix,Movie,United States,2007,R,Action & Adventure,3
Netflix,Movie,United States,2007,R,Comedies,4
Netflix,Movie,United States,2007,R,Cult Movies,2
Netflix,Movie,United States,2007,R,Dramas,7
Netflix,Movie,United States,2007,R,Horror Movies,2
Netflix,Movie,United States,2007,R,Independent Movies,3
Netflix,Movie,United States,2007,R,Music & Musicals,1
Netflix,Movie,United States,2007,R,Romantic Movies,2
Netflix,Movie,United States,2007,R,Thrillers,5
Netflix,Movie,United States,2007,TV-MA,Documentaries,1
Netflix,Movie,United States,2007,TV-MA,Music & Musicals,1
Netflix,Movie,United States,2007,TV-MA,Stand-Up Comedy,1
Netflix,Movie,United States,2007,TV-Y,Children & Family Movies,1
Netflix,Movie,United States,2007,TV-Y,Comedies,1
Netflix,Movie,United States,2008,PG,Action & Adventure,1
Netflix,Movie,United States,2008,PG,Children & Family Movies,9
Netflix,Movie,United States,2008,PG,Comedies,7
Netflix,Movie,United States,2008,PG,Dramas,1
Netflix,Movie,United States,2008,PG,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2008,PG,Sports Movies,1
Netflix,Movie,United States,2008,PG-13,Action & Adventure,9
Netflix,Movie,United States,2008,PG-13,Children & Family Movies,1
Netflix,Movie,United States,2008,PG-13,Comedies,7
Netflix,Movie,United States,2008,PG-13,Dramas,9
Netflix,Movie,United States,2008,PG-13,Faith & Spirituality,1
Netflix,Movie,United States,2008,PG-13,Horror Movies,3
Netflix,Movie,United States,2008,PG-13,Independent Movies,1
Netflix,Movie,United States,2008,PG-13,International Movies,1
Netflix,Movie,United States,2008,PG-13,Romantic Movies,6
Netflix,Movie,United States,2008,PG-13,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2008,PG-13,Sports Movies,2
Netflix,Movie,United States,2008,PG-13,Thrillers,2
Netflix,Movie,United States,2008,R,Action & Adventure,3
Netflix,Movie,United States,2008,R,Comedies,7
Netflix,Movie,United States,2008,R,Cult Movies,1
Netflix,Movie,United States,2008,R,Documentaries,1
Netflix,Movie,United States,2008,R,Dramas,11
Netflix,Movie,United States,2008,R,Horror Movies,1
Netflix,Movie,United States,2008,R,Independent Movies,5
Netflix,Movie,United States,2008,R,International Movies,1
Netflix,Movie,United States,2008,R,LGBTQ Movies,1
Netflix,Movie,United States,2008,R,Romantic Movies,3
Netflix,Movie,United States,2008,R,Sports Movies,1
Netflix,Movie,United States,2008,R,Thrillers,3
Netflix,Movie,United States,2008,TV-14,Comedies,1
Netflix,Movie,United States,2008,TV-14,Dramas,1
Netflix,Movie,United States,2008,TV-14,International Movies,1
Netflix,Movie,United States,2008,TV-MA,Documentaries,2
Netflix,Movie,United States,2008,TV-MA,Dramas,1
Netflix,Movie,United States,2008,TV-MA,Independent Movies,1
Netflix,Movie,United States,2008,TV-MA,Music & Musicals,1
Netflix,Movie,United States,2008,TV-MA,Stand-Up Comedy,2
Netflix,Movie,United States,2008,TV-Y7,Children & Family Movies,1
Netflix,Movie,United States,2008,TV-Y7,Comedies,1
Netflix,Movie,United States,2008,UR,Action & Adventure,1
Netflix,Movie,United States,2008,UR,Comedies,1
Netflix,Movie,United States,2009,G,Children & Family Movies,3
Netflix,Movie,United States,2009,G,Comedies,1
Netflix,Movie,United States,2009,G,Documentaries,1
Netflix,Movie,United States,2009,G,Dramas,1
Netflix,Movie,United States,2009,G,International Movies,1
Netflix,Movie,United States,2009,PG,Action & Adventure,1
Netflix,Movie,United States,2009,PG,Children & Family Movies,8
Netflix,Movie,United States,2009,PG,Comedies,7
Netflix,Movie,United States,2009,PG,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2009,PG-13,Action & Adventure,9
Netflix,Movie,United States,2009,PG-13,Anime Features,1
Netflix,Movie,United States,2009,PG-13,Comedies,4
Netflix,Movie,United States,2009,PG-13,Documentaries,1
Netflix,Movie,United States,2009,PG-13,Dramas,7
Netflix,Movie,United States,2009,PG-13,Horror Movies,3
Netflix,Movie,United States,2009,PG-13,Independent Movies,1
Netflix,Movie,United States,2009,PG-13,International Movies,1
Netflix,Movie,United States,2009,PG-13,Romantic Movies,3
Netflix,Movie,United States,2009,PG-13,Sci-Fi & Fantasy,13
Netflix,Movie,United States,2009,PG-13,Sports Movies,1
Netflix,Movie,United States,2009,PG-13,Thrillers,6
Netflix,Movie,United States,2009,R,Action & Adventure,5
Netflix,Movie,United States,2009,R,Comedies,9
Netflix,Movie,United States,2009,R,Dramas,6
Netflix,Movie,United States,2009,R,Horror Movies,5
Netflix,Movie,United States,2009,R,Independent Movies,5
Netflix,Movie,United States,2009,R,International Movies,1
Netflix,Movie,United States,2009,R,LGBTQ Movies,1
Netflix,Movie,United States,2009,R,Romantic Movies,2
Netflix,Movie,United States,2009,R,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2009,R,Thrillers,3
Netflix,Movie,United States,2009,TV-14,Documentaries,1
Netflix,Movie,United States,2009,TV-14,Music & Musicals,1
Netflix,Movie,United States,2009,TV-MA,Comedies,2
Netflix,Movie,United States,2009,TV-MA,Dramas,1
Netflix,Movie,United States,2009,TV-MA,Horror Movies,1
Netflix,Movie,United States,2009,TV-MA,Independent Movies,2
Netflix,Movie,United States,2009,TV-MA,LGBTQ Movies,1
Netflix,Movie,United States,2009,TV-MA,Stand-Up Comedy,1
Netflix,Movie,United States,2009,TV-PG,Stand-Up Comedy,1
Netflix,Movie,United States,2010,NR,Action & Adventure,1
Netflix,Movie,United States,2010,NR,Dramas,1
Netflix,Movie,United States,2010,NR,International Movies,2
Netflix,Movie,United States,2010,NR,Stand-Up Comedy,1
Netflix,Movie,United States,2010,Other,Movies,1
Netflix,Movie,United States,2010,PG,Action & Adventure,2
Netflix,Movie,United States,2010,PG,Children & Family Movies,4
Netflix,Movie,United States,2010,PG,Comedies,5
Netflix,Movie,United States,2010,PG,Documentaries,1
Netflix,Movie,United States,2010,PG,Dramas,2
Netflix,Movie,United States,2010,PG,Romantic Movies,3
Netflix,Movie,United States,2010,PG,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2010,PG-13,Action & Adventure,10
Netflix,Movie,United States,2010,PG-13,Comedies,9
Netflix,Movie,United States,2010,PG-13,Cult Movies,1
Netflix,Movie,United States,2010,PG-13,Documentaries,1
Netflix,Movie,United States,2010,PG-13,Dramas,8
Netflix,Movie,United States,2010,PG-13,Horror Movies,2
Netflix,Movie,United States,2010,PG-13,Independent Movies,1
Netflix,Movie,United States,2010,PG-13,International Movies,1
Netflix,Movie,United States,2010,PG-13,Romantic Movies,11
Netflix,Movie,United States,2010,PG-13,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2010,PG-13,Sports Movies,1
Netflix,Movie,United States,2010,PG-13,Thrillers,4
Netflix,Movie,United States,2010,R,Action & Adventure,6
Netflix,Movie,United States,2010,R,Comedies,6
Netflix,Movie,United States,2010,R,Dramas,10
Netflix,Movie,United States,2010,R,Horror Movies,5
Netflix,Movie,United States,2010,R,Independent Movies,6
Netflix,Movie,United States,2010,R,International Movies,2
Netflix,Movie,United States,2010,R,Music & Musicals,2
Netflix,Movie,United States,2010,R,Romantic Movies,4
Netflix,Movie,United States,2010,R,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2010,R,Sports Movies,1
Netflix,Movie,United States,2010,R,Thrillers,3
Netflix,Movie,United States,2010,TV-14,Action & Adventure,1
Netflix,Movie,United States,2010,TV-14,Documentaries,1
Netflix,Movie,United States,2010,TV-14,Dramas,1
Netflix,Movie,United States,2010,TV-14,Independent Movies,1
Netflix,Movie,United States,2010,TV-14,International Movies,1
Netflix,Movie,United States,2010,TV-14,Movies,1
Netflix,Movie,United States,2010,TV-14,Romantic Movies,1
Netflix,Movie,United States,2010,TV-14,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2010,TV-G,Children & Family Movies,1
Netflix,Movie,United States,2010,TV-G,Comedies,1
Netflix,Movie,United States,2010,TV-MA,Documentaries,1
Netflix,Movie,United States,2010,TV-MA,Dramas,1
Netflix,Movie,United States,2010,TV-MA,Horror Movies,1
Netflix,Movie,United States,2010,TV-MA,International Movies,2
Netflix,Movie,United States,2010,TV-MA,Stand-Up Comedy,2
Netflix,Movie,United States,2010,TV-MA,Thrillers,1
Netflix,Movie,United States,2010,TV-PG,Children & Family Movies,1
Netflix,Movie,United States,2010,TV-PG,Comedies,1
Netflix,Movie,United States,2010,TV-Y,Children & Family Movies,2
Netflix,Movie,United States,2010,TV-Y,Comedies,1
Netflix,Movie,United States,2010,TV-Y7,Children & Family Movies,3
Netflix,Movie,United States,2010,TV-Y7,Comedies,1
Netflix,Movie,United States,2011,G,Documentaries,1
Netflix,Movie,United States,2011,G,Music & Musicals,1
Netflix,Movie,United States,2011,NR,Documentaries,1
Netflix,Movie,United States,2011,PG,Children & Family Movies,12
Netflix,Movie,United States,2011,PG,Comedies,10
Netflix,Movie,United States,2011,PG,Documentaries,3
Netflix,Movie,United States,2011,PG,Dramas,2
Netflix,Movie,United States,2011,PG,Faith & Spirituality,1
Netflix,Movie,United States,2011,PG,Sports Movies,1
Netflix,Movie,United States,2011,PG-13,Action & Adventure,7
Netflix,Movie,United States,2011,PG-13,Comedies,6
Netflix,Movie,United States,2011,PG-13,Documentaries,1
Netflix,Movie,United States,2011,PG-13,Dramas,6
Netflix,Movie,United States,2011,PG-13,Horror Movies,2
Netflix,Movie,United States,2011,PG-13,Independent Movies,2
Netflix,Movie,United States,2011,PG-13,Romantic Movies,5
Netflix,Movie,United States,2011,PG-13,Sci-Fi & Fantasy,6
Netflix,Movie,United States,2011,PG-13,Sports Movies,2
Netflix,Movie,United States,2011,PG-13,Thrillers,3
Netflix,Movie,United States,2011,R,Action & Adventure,5
Netflix,Movie,United States,2011,R,Comedies,8
Netflix,Movie,United States,2011,R,Cult Movies,1
Netflix,Movie,United States,2011,R,Dramas,9
Netflix,Movie,United States,2011,R,Horror Movies,1
Netflix,Movie,United States,2011,R,Independent Movies,4
Netflix,Movie,United States,2011,R,Romantic Movies,3
Netflix,Movie,United States,2011,R,Sports Movies,2
Netflix,Movie,United States,2011,R,Stand-Up Comedy,1
Netflix,Movie,United States,2011,R,Thrillers,2
Netflix,Movie,United States,2011,TV-14,Stand-Up Comedy,1
Netflix,Movie,United States,2011,TV-G,Children & Family Movies,1
Netflix,Movie,United States,2011,TV-G,Comedies,1
Netflix,Movie,United States,2011,TV-G,Romantic Movies,1
Netflix,Movie,United States,2011,TV-MA,Comedies,1
Netflix,Movie,United States,2011,TV-MA,Dramas,1
Netflix,Movie,United States,2011,TV-MA,Independent Movies,1
Netflix,Movie,United States,2011,TV-MA,Stand-Up Comedy,2
Netflix,Movie,United States,2011,TV-PG,Children & Family Movies,1
Netflix,Movie,United States,2011,TV-PG,Dramas,1
Netflix,Movie,United States,2011,TV-PG,Movies,2
Netflix,Movie,United States,2011,TV-PG,Romantic Movies,1
Netflix,Movie,United States,2011,TV-Y,Children & Family Movies,1
Netflix,Movie,United States,2011,TV-Y,Movies,2
Netflix,Movie,United States,2011,TV-Y7,Children & Family Movies,3
Netflix,Movie,United States,2011,TV-Y7,Movies,2
Netflix,Movie,United States,2012,NR,Comedies,1
Netflix,Movie,United States,2012,NR,Documentaries,2
Netflix,Movie,United States,2012,NR,Dramas,1
Netflix,Movie,United States,2012,NR,Independent Movies,1
Netflix,Movie,United States,2012,NR,International Movies,1
Netflix,Movie,United States,2012,NR,Romantic Movies,1
Netflix,Movie,United States,2012,NR,Sports Movies,1
Netflix,Movie,United States,2012,PG,Children & Family Movies,6
Netflix,Movie,United States,2012,PG,Comedies,4
Netflix,Movie,United States,2012,PG,Dramas,2
Netflix,Movie,United States,2012,PG,Independent Movies,1
Netflix,Movie,United States,2012,PG,International Movies,1
Netflix,Movie,United States,2012,PG-13,Action & Adventure,2
Netflix,Movie,United States,2012,PG-13,Comedies,3
Netflix,Movie,United States,2012,PG-13,Documentaries,1
Netflix,Movie,United States,2012,PG-13,Dramas,7
Netflix,Movie,United States,2012,PG-13,Horror Movies,1
Netflix,Movie,United States,2012,PG-13,Independent Movies,1
Netflix,Movie,United States,2012,PG-13,International Movies,2
Netflix,Movie,United States,2012,PG-13,Music & Musicals,1
Netflix,Movie,United States,2012,PG-13,Romantic Movies,2
Netflix,Movie,United States,2012,PG-13,Sci-Fi & Fantasy,2
Netflix,Movie,United States,2012,PG-13,Sports Movies,1
Netflix,Movie,United States,2012,PG-13,Thrillers,1
Netflix,Movie,United States,2012,R,Action & Adventure,9
Netflix,Movie,United States,2012,R,Comedies,7
Netflix,Movie,United States,2012,R,Cult Movies,2
Netflix,Movie,United States,2012,R,Documentaries,2
Netflix,Movie,United States,2012,R,Dramas,11
Netflix,Movie,United States,2012,R,Horror Movies,5
Netflix,Movie,United States,2012,R,Independent Movies,7
Netflix,Movie,United States,2012,R,Music & Musicals,1
Netflix,Movie,United States,2012,R,Romantic Movies,2
Netflix,Movie,United States,2012,R,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2012,R,Thrillers,3
Netflix,Movie,United States,2012,TV-14,Action & Adventure,1
Netflix,Movie,United States,2012,TV-14,Comedies,2
Netflix,Movie,United States,2012,TV-14,Documentaries,1
Netflix,Movie,United States,2012,TV-14,Dramas,1
Netflix,Movie,United States,2012,TV-14,Independent Movies,2
Netflix,Movie,United States,2012,TV-14,International Movies,1
Netflix,Movie,United States,2012,TV-14,LGBTQ Movies,1
Netflix,Movie,United States,2012,TV-14,Music & Musicals,1
Netflix,Movie,United States,2012,TV-14,Romantic Movies,1
Netflix,Movie,United States,2012,TV-14,Stand-Up Comedy,1
Netflix,Movie,United States,2012,TV-G,Children & Family Movies,1
Netflix,Movie,United States,2012,TV-G,Comedies,1
Netflix,Movie,United States,2012,TV-G,Movies,1
Netflix,Movie,United States,2012,TV-MA,Action & Adventure,1
Netflix,Movie,United States,2012,TV-MA,Comedies,1
Netflix,Movie,United States,2012,TV-MA,Documentaries,1
Netflix,Movie,United States,2012,TV-MA,Dramas,4
Netflix,Movie,United States,2012,TV-MA,Independent Movies,2
Netflix,Movie,United States,2012,TV-MA,International Movies,3
Netflix,Movie,United States,2012,TV-MA,LGBTQ Movies,2
Netflix,Movie,United States,2012,TV-MA,Movies,1
Netflix,Movie,United States,2012,TV-MA,Music & Musicals,1
Netflix,Movie,United States,2012,TV-MA,Stand-Up Comedy,11
Netflix,Movie,United States,2012,TV-MA,Thrillers,1
Netflix,Movie,United States,2012,TV-PG,Children & Family Movies,1
Netflix,Movie,United States,2012,TV-PG,Comedies,2
Netflix,Movie,United States,2012,TV-PG,Music & Musicals,1
Netflix,Movie,United States,2012,TV-PG,Romantic Movies,1
Netflix,Movie,United States,2012,TV-Y,Children & Family Movies,2
Netflix,Movie,United States,2012,TV-Y,Comedies,1
Netflix,Movie,United States,2012,TV-Y,Dramas,1
Netflix,Movie,United States,2012,TV-Y7,Children & Family Movies,4
Netflix,Movie,United States,2012,TV-Y7,Comedies,1
Netflix,Movie,United States,2012,TV-Y7,Movies,1
Netflix,Movie,United States,2012,TV-Y7,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2012,TV-Y7-FV,Children & Family Movies,1
Netflix,Movie,United States,2012,TV-Y7-FV,Comedies,1
Netflix,Movie,United States,2013,NR,Documentaries,1
Netflix,Movie,United States,2013,NR,Horror Movies,1
Netflix,Movie,United States,2013,NR,International Movies,1
Netflix,Movie,United States,2013,NR,Stand-Up Comedy,2
Netflix,Movie,United States,2013,PG,Action & Adventure,1
Netflix,Movie,United States,2013,PG,Children & Family Movies,6
Netflix,Movie,United States,2013,PG,Comedies,5
Netflix,Movie,United States,2013,PG,Documentaries,3
Netflix,Movie,United States,2013,PG,Dramas,2
Netflix,Movie,United States,2013,PG,Faith & Spirituality,2
Netflix,Movie,United States,2013,PG,Music & Musicals,1
Netflix,Movie,United States,2013,PG,Romantic Movies,1
Netflix,Movie,United States,2013,PG,Sci-Fi & Fantasy,2
Netflix,Movie,United States,2013,PG,Sports Movies,1
Netflix,Movie,United States,2013,PG-13,Comedies,3
Netflix,Movie,United States,2013,PG-13,Documentaries,3
Netflix,Movie,United States,2013,PG-13,Dramas,6
Netflix,Movie,United States,2013,PG-13,Horror Movies,2
Netflix,Movie,United States,2013,PG-13,Independent Movies,3
Netflix,Movie,United States,2013,PG-13,International Movies,1
Netflix,Movie,United States,2013,PG-13,Music & Musicals,1
Netflix,Movie,United States,2013,PG-13,Romantic Movies,1
Netflix,Movie,United States,2013,PG-13,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2013,PG-13,Thrillers,1
Netflix,Movie,United States,2013,R,Action & Adventure,9
Netflix,Movie,United States,2013,R,Comedies,5
Netflix,Movie,United States,2013,R,Cult Movies,1
Netflix,Movie,United States,2013,R,Documentaries,1
Netflix,Movie,United States,2013,R,Dramas,17
Netflix,Movie,United States,2013,R,Horror Movies,5
Netflix,Movie,United States,2013,R,Independent Movies,15
Netflix,Movie,United States,2013,R,International Movies,2
Netflix,Movie,United States,2013,R,LGBTQ Movies,2
Netflix,Movie,United States,2013,R,Music & Musicals,1
Netflix,Movie,United States,2013,R,Romantic Movies,3
Netflix,Movie,United States,2013,R,Sci-Fi & Fantasy,2
Netflix,Movie,United States,2013,R,Stand-Up Comedy,1
Netflix,Movie,United States,2013,R,Thrillers,6
Netflix,Movie,United States,2013,TV-14,Documentaries,3
Netflix,Movie,United States,2013,TV-14,Dramas,1
Netflix,Movie,United States,2013,TV-14,Independent Movies,1
Netflix,Movie,United States,2013,TV-14,International Movies,1
Netflix,Movie,United States,2013,TV-14,Sports Movies,1
Netflix,Movie,United States,2013,TV-14,Stand-Up Comedy,1
Netflix,Movie,United States,2013,TV-G,Children & Family Movies,4
Netflix,Movie,United States,2013,TV-G,Comedies,1
Netflix,Movie,United States,2013,TV-G,Documentaries,1
Netflix,Movie,United States,2013,TV-G,International Movies,1
Netflix,Movie,United States,2013,TV-G,Music & Musicals,1
Netflix,Movie,United States,2013,TV-MA,Documentaries,4
Netflix,Movie,United States,2013,TV-MA,Dramas,2
Netflix,Movie,United States,2013,TV-MA,Horror Movies,1
Netflix,Movie,United States,2013,TV-MA,Independent Movies,1
Netflix,Movie,United States,2013,TV-MA,International Movies,4
Netflix,Movie,United States,2013,TV-MA,LGBTQ Movies,1
Netflix,Movie,United States,2013,TV-MA,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2013,TV-MA,Stand-Up Comedy,4
Netflix,Movie,United States,2013,TV-MA,Thrillers,1
Netflix,Movie,United States,2013,TV-PG,Documentaries,4
Netflix,Movie,United States,2013,TV-PG,Dramas,1
Netflix,Movie,United States,2013,TV-PG,International Movies,4
Netflix,Movie,United States,2013,TV-Y,Children & Family Movies,2
Netflix,Movie,United States,2013,TV-Y,Comedies,1
Netflix,Movie,United States,2013,TV-Y7,Children & Family Movies,6
Netflix,Movie,United States,2013,TV-Y7-FV,Children & Family Movies,1
Netflix,Movie,United States,2013,TV-Y7-FV,Comedies,1
Netflix,Movie,United States,2014,G,Children & Family Movies,2
Netflix,Movie,United States,2014,NR,Documentaries,2
Netflix,Movie,United States,2014,NR,International Movies,1
Netflix,Movie,United States,2014,NR,Sports Movies,2
Netflix,Movie,United States,2014,PG,Children & Family Movies,10
Netflix,Movie,United States,2014,PG,Comedies,7
Netflix,Movie,United States,2014,PG,Dramas,4
Netflix,Movie,United States,2014,PG,Faith & Spirituality,2
Netflix,Movie,United States,2014,PG,Romantic Movies,1
Netflix,Movie,United States,2014,PG,Sci-Fi & Fantasy,3
Netflix,Movie,United States,2014,PG-13,Action & Adventure,5
Netflix,Movie,United States,2014,PG-13,Comedies,3
Netflix,Movie,United States,2014,PG-13,Documentaries,2
Netflix,Movie,United States,2014,PG-13,Dramas,4
Netflix,Movie,United States,2014,PG-13,Faith & Spirituality,1
Netflix,Movie,United States,2014,PG-13,Horror Movies,1
Netflix,Movie,United States,2014,PG-13,Independent Movies,2
Netflix,Movie,United States,2014,PG-13,International Movies,2
Netflix,Movie,United States,2014,PG-13,Music & Musicals,1
Netflix,Movie,United States,2014,PG-13,Romantic Movies,1
Netflix,Movie,United States,2014,PG-13,Sci-Fi & Fantasy,5
Netflix,Movie,United States,2014,PG-13,Stand-Up Comedy,1
Netflix,Movie,United States,2014,PG-13,Thrillers,3
Netflix,Movie,United States,2014,R,Action & Adventure,8
Netflix,Movie,United States,2014,R,Comedies,12
Netflix,Movie,United States,2014,R,Documentaries,1
Netflix,Movie,United States,2014,R,Dramas,18
Netflix,Movie,United States,2014,R,Horror Movies,7
Netflix,Movie,United States,2014,R,Independent Movies,12
Netflix,Movie,United States,2014,R,International Movies,3
Netflix,Movie,United States,2014,R,Music & Musicals,1
Netflix,Movie,United States,2014,R,Romantic Movies,1
Netflix,Movie,United States,2014,R,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2014,R,Thrillers,11
Netflix,Movie,United States,2014,TV-14,Comedies,1
Netflix,Movie,United States,2014,TV-14,Documentaries,4
Netflix,Movie,United States,2014,TV-14,Dramas,3
Netflix,Movie,United States,2014,TV-14,Faith & Spirituality,1
Netflix,Movie,United States,2014,TV-14,Independent Movies,3
Netflix,Movie,United States,2014,TV-14,International Movies,2
Netflix,Movie,United States,2014,TV-14,Romantic Movies,1
Netflix,Movie,United States,2014,TV-14,Stand-Up Comedy,1
Netflix,Movie,United States,2014,TV-14,Thrillers,1
Netflix,Movie,United States,2014,TV-G,Documentaries,1
Netflix,Movie,United States,2014,TV-G,Sports Movies,1
Netflix,Movie,United States,2014,TV-MA,Comedies,1
Netflix,Movie,United States,2014,TV-MA,Documentaries,3
Netflix,Movie,United States,2014,TV-MA,Dramas,3
Netflix,Movie,United States,2014,TV-MA,Independent Movies,1
Netflix,Movie,United States,2014,TV-MA,International Movies,1
Netflix,Movie,United States,2014,TV-MA,Movies,1
Netflix,Movie,United States,2014,TV-MA,Music & Musicals,1
Netflix,Movie,United States,2014,TV-MA,Romantic Movies,2
Netflix,Movie,United States,2014,TV-MA,Sports Movies,1
Netflix,Movie,United States,2014,TV-MA,Stand-Up Comedy,8
Netflix,Movie,United States,2014,TV-PG,Children & Family Movies,2
Netflix,Movie,United States,2014,TV-PG,Comedies,2
Netflix,Movie,United States,2014,TV-PG,Documentaries,5
Netflix,Movie,United States,2014,TV-PG,Dramas,1
Netflix,Movie,United States,2014,TV-PG,International Movies,1
Netflix,Movie,United States,2014,TV-PG,Romantic Movies,1
Netflix,Movie,United States,2014,TV-Y,Children & Family Movies,3
Netflix,Movie,United States,2014,TV-Y,Comedies,2
Netflix,Movie,United States,2014,TV-Y,Movies,1
Netflix,Movie,United States,2014,TV-Y,Sci-Fi & Fantasy,1
Netflix,Movie,United States,2014,TV-Y7,Children & Family Movies,4
Netflix,Movie,United States,2014,TV-Y7,Comedies,1
Netflix,Movie,United States,2014,TV-Y7,Movies,2
Netflix,Movie,United States,2015,NR,Action & Adventure,1
Netflix,Movie,United States,2015,NR,Comedies,2
Netflix,Movie,United States,2015,NR,Documentaries,5
Netflix,Movie,United States,2015,NR,Dramas,1
Netflix,Movie,United States,2015,NR,Horror Movies,1
Netflix,Movie,United States,2015,NR,Independent Movies,3
Netflix,Movie,United States,2015,NR,International Movies,1
Netflix,Movie,United States,2015,NR,LGBTQ Movies,1
Netflix,Movie,United States,2015,NR,Thrillers,1
Netflix,Movie,United States,2015,Other,Movies,1
Netflix,Movie,United States,2015,PG,Children & Family Movies,7
Netflix,Movie,United States,2015,PG,Comedies,3
Netflix,Movie,United States,2015,PG,Dramas,2
Netflix,Movie,United States,2015,PG,Music & Musicals,1
Netflix,Movie,United States,2015,PG,Sci-Fi & Fantasy,2
Netflix,Movie,United States,2015,PG,Sports Movies,1
Netflix,Movie,United States,2015,PG-13,Action & Adventure,4
Netflix,Movie,United States,2015,PG-13,Comedies,6
Netflix,Movie,United States,2015,PG-13,Documentaries,3
Netflix,Movie,United States,2015,PG-13,Dramas,9
Netflix,Movie,United States,2015,PG-13,Horror Movies,2
Netflix,Movie,United States,2015,PG-13,Independent Movies,2
Netflix,Movie,United States,2015,PG-13,International Movies,1
Netflix,Movie,United States,2015,PG-13,LGBTQ Movies,2
Netflix,Movie,United States,2015,PG-13,Romantic Movies,1
Netflix,Movie,United States,2015,PG-13,Sci-Fi & Fantasy,5
Netflix,Movie,United States,2015,PG-13,Thrillers,4
Netflix,Movie,United States,2015,R,Action & Adventure,12
Netflix,Movie,United States,2015,R,Comedies,10
Netflix,Movie,United States,2015,R,Documentaries,2
Netflix,Movie,United States,2015,R,Dramas,26
Netflix,Movie,United States,2015,R,Horror Movies,8
Netflix,Movie,United States,2015,R,Independent Movies,22
Netflix,Movie,United States,2015,R,International Movies,7
Netflix,Movie,United States,2015,R,LGBTQ Movies,1
Netflix,Movie,United States,2015,R,Music & Musicals,2
